,id,Name,games_played,minutes_played,points_scored,goals_scored,goals_attempted,3_point_scored,3_point_attempted,free_throws_scored,free_throws_attempted,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnover,season,5Yrs
0,782,Mitch Richmond,79,34.4,22,8.2,17.5,0.4,1.1,5.2,6.4,2,3.9,4.2,1,0.2,3.4,1988,1
1,335,Willie Anderson,81,33.8,18.6,7.9,15.9,0,0.3,2.8,3.6,1.9,3.3,4.6,1.9,0.8,3.2,1988,1
2,364,Rex Chapman,75,29.6,16.9,7,16.9,0.8,2.5,2.1,2.6,1,1.5,2.3,0.9,0.3,1.5,1988,1
3,293,Charles Smith,71,30.4,16.3,6.1,12.4,0,0,4,5.5,2.4,4.1,1.5,1,1.3,2.1,1988,1
4,765,Hersey Hawkins,79,32.6,15.1,5.6,12.3,0.9,2.1,3.1,3.7,0.6,2.2,3,1.5,0.5,2,1988,1
5,356,Chris Morris,76,27.6,14.1,5.4,11.9,0.8,2.3,2.4,3.3,2.5,2.8,1.6,1.3,0.8,2.5,1988,1
6,236,Kevin Edwards,79,29.7,13.8,5.9,14,0.1,0.5,1.8,2.4,1.1,2.2,4.4,1.8,0.3,3.1,1988,1
7,202,Gary Grant,71,27.1,11.9,5.1,11.7,0.1,0.3,1.7,2.3,1.1,2.2,7.1,2,0.1,3.6,1988,1
8,3,Grant Long,82,29.7,11.9,4.1,8.4,0,0.1,3.7,5,2.9,3.7,1.8,1.5,0.6,2.5,1988,1
9,137,Vernon Maxwell,79,26.1,11.7,4.5,10.5,0.4,1.6,2.3,3.1,0.6,1.9,3.8,1.1,0.1,2.3,1988,1
10,22,Rik Smits,82,24.9,11.7,4.7,9.1,0,0,2.2,3.1,2.3,3.8,0.9,0.5,1.8,1.6,1988,1
11,289,Ledell Eackles,80,18.2,11.5,4,9.2,0.1,0.5,3.4,4.3,1.3,1,1.5,0.5,0.1,1.6,1988,1
12,76157,Ricky Berry,64,22,11,4,8.9,1,2.5,2,2.6,0.9,2.2,1.3,0.6,0.3,1.3,1988,0
13,938,Rony Seikaly,78,25.2,10.9,4.3,9.5,0,0.1,2.3,4.5,2.6,4.4,0.7,0.6,1.2,2.6,1988,1
14,76387,Derrick Chievous,81,19,9.3,3.4,7.8,0.1,0.3,2.4,3,1.4,1.8,1,0.6,0.1,1.7,1988,0
15,393,Rod Strickland,81,16.8,8.9,3.3,7,0.2,0.7,2.1,2.9,0.6,1.3,3.9,1.2,0,1.8,1988,1
16,105,Dan Majerle,54,25.1,8.6,3.4,8,0.5,1.5,1.4,2.4,1.1,2.7,2.4,1.2,0.3,0.9,1988,1
17,216,Brian Shaw,82,28.1,8.6,3.6,8.4,0,0.2,1.3,1.6,1.5,3.1,5.8,1,0.3,2.3,1988,1
18,76862,Sylvester Gray,55,22.2,8,3,7.2,0,0.1,1.9,2.8,2.1,3.1,2.1,0.7,0.5,1.9,1988,0
19,219,Vinny Del Negro,80,19.5,7.1,3,6.3,0.1,0.3,1.1,1.3,0.6,1.5,2.6,0.8,0.2,1,1988,1
20,78394,Kelvin Upshaw,32,19.3,6.8,3.1,6.6,0.1,0.5,0.6,0.8,0.3,1.2,3.7,0.8,0.1,1.7,1988,0
21,76790,Tom Garrick,71,21.1,6.4,2.5,5.1,0,0.2,1.4,1.8,0.5,1.7,3.4,1.1,0.1,1.6,1988,0
22,76042,Michael Anderson,36,20.3,5.7,2,4.9,0,0.2,1.6,2.3,1.2,1.3,4.3,1.2,0.1,2.3,1988,0
23,265,Harvey Grant,71,16.8,5.6,2.5,5.5,0,0,0.5,0.8,1.1,1.2,1.1,0.5,0.4,0.4,1988,1
24,1117,John Shasky,65,14.5,5.5,1.9,3.8,0,0,1.8,2.6,1.5,2.1,0.3,0.2,0.2,0.7,1988,0
25,418,Scott Brooks,82,16.7,5.2,1.9,4.5,0.7,1.9,0.7,0.8,0.2,0.9,3.7,0.8,0,0.8,1988,1
26,77614,Todd Mitchell,24,14.7,5.1,1.8,4,0,0,1.5,2.7,0.8,1.3,0.9,0.7,0.1,1.4,1988,0
27,95,Mark Bryant,56,14.3,5,2.1,4.4,0,0,0.7,1.2,1.2,2,0.6,0.4,0.1,0.7,1988,1
28,77335,Jerome Lane,54,10.2,4.8,2,4.7,0,0.1,0.8,2.1,1.6,2.1,1.1,0.4,0.1,0.9,1988,0
29,2652,Shelton Jones,51,13.4,4.8,1.8,4.1,0,0,1.1,1.6,0.6,1.6,0.8,0.4,0.3,0.9,1988,0
30,287,Eric Leckner,75,10.4,4.3,1.6,2.9,0,0,1.1,1.5,0.6,2,0.2,0.1,0.3,0.9,1988,1
31,897,Tim Perry,62,9.9,4.1,1.7,3.2,0,0.1,0.6,1,1,1.1,0.3,0.3,0.5,0.6,1988,1
32,317,John Starks,36,8.8,4.1,1.4,3.5,0.3,0.7,0.9,1.4,0.4,0.7,0.8,0.6,0.1,1.1,1988,1
33,705,Randolph Keys,42,7.9,4,1.8,4.1,0,0.2,0.5,0.7,0.5,0.8,0.5,0.3,0.1,0.5,1988,1
34,76528,Mark Davis,33,7.8,3.8,1.5,3.1,0,0.3,0.8,1,0.5,0.6,0.4,0.4,0.2,0.4,1988,0
35,77180,Bill Jones,37,8.3,3.5,1.4,2.8,0,0,0.8,1.2,0.5,0.7,0.5,0.5,0.2,0.5,1988,0
36,76752,Anthony Frederick,46,6.8,3.3,1.4,2.7,0,0.1,0.5,0.7,0.6,0.6,0.4,0.3,0.1,0.7,1988,0
37,1593,Charles Shackleford,60,8.1,3.1,1.4,2.8,0,0,0.4,0.7,0.8,1.7,0.4,0.3,0.3,0.5,1988,1
38,77970,David Rivers,47,9.4,2.9,1,2.6,0,0.1,0.7,0.9,0.3,0.6,2.3,0.5,0.2,1.3,1988,0
39,77771,Jose Ortiz,51,6.4,2.8,1.1,2.5,0,0,0.6,1,0.6,0.5,0.2,0.2,0.1,0.7,1988,0
40,52,Micheal Williams,49,7.3,2.6,1,2.6,0,0.2,0.6,1,0.2,0.4,1.4,0.3,0.1,0.9,1988,1
41,457,Andrew Lang,62,8.5,2.6,1,1.9,0,0,0.6,1,0.9,1.5,0.1,0.3,0.8,0.5,1988,1
42,97,Ronnie Grandison,72,7.3,2.5,0.8,2,0,0.1,0.8,1.1,0.7,0.6,0.6,0.3,0,0.5,1988,1
43,273,Duane Ferrell,41,5.6,2.4,0.9,2,0,0,0.7,1.1,0.5,0.5,0.2,0.2,0.1,0.3,1988,1
44,78528,Morlon Wiley,51,8,2.2,0.9,2.2,0.1,0.5,0.3,0.3,0.3,0.7,1.5,0.5,0.1,0.7,1988,1
45,917,Jack Haley,51,5.7,2.2,0.7,1.5,0,0,0.7,0.9,0.4,1,0.2,0.2,0,0.5,1988,1
46,77694,Craig Neal,53,9.4,2.2,0.8,2.3,0.2,0.6,0.3,0.4,0.1,0.4,2.2,0.5,0.1,1,1988,0
47,78247,Everette Stephens,35,6,1.9,0.7,2.1,0.1,0.3,0.5,0.6,0.3,0.3,1.1,0.3,0.1,0.8,1988,0
48,77372,Jim Les,82,9.5,1.7,0.5,1.6,0,0.2,0.7,0.9,0.3,0.8,2.6,0.3,0.1,1.1,1988,1
49,422,Avery Johnson,43,6.8,1.6,0.7,1.9,0,0.2,0.2,0.4,0.3,0.3,1.7,0.5,0.1,0.4,1988,1
0,288,Armen Gilliam,55,32.9,14.8,6.2,13.1,0,0,2.4,3.5,2.4,5.5,1.3,1.1,0.5,2.2,1987,1
1,181,Kenny Smith,61,35.6,13.8,5.4,11.4,0.2,0.6,2.7,3.3,0.7,1.6,7.1,1.5,0.1,3,1987,1
2,349,Mark Jackson,82,39.6,13.6,5.3,12.4,0.4,1.5,2.5,3.2,1.5,3.4,10.6,2.5,0.1,3.1,1987,1
3,76782,Winston Garland,67,31.7,12.4,5.1,11.6,0.2,0.6,2.1,2.3,1,2.4,6.4,1.7,0.1,2.5,1987,1
4,246,Greg Anderson,82,24.2,11.7,4.6,9.2,0,0.1,2.4,4,2,4.3,1,0.7,1.5,1.7,1987,1
5,199,Reggie Williams,35,24.5,10.4,4.3,12.2,0.4,1.7,1.4,1.9,1.6,1.8,1.7,0.8,0.6,1.8,1987,1
6,397,Reggie Miller,82,22.4,10,3.7,7.6,0.7,2.1,1.8,2.3,1.2,1.2,1.6,0.6,0.2,1.2,1987,1
7,77054,Dennis Hopson,61,22.4,9.6,3.6,9,0.2,0.7,2.1,2.9,1,1.3,1.9,0.9,0.4,2,1987,0
8,134,Kevin Johnson,80,24,9.2,3.4,7.5,0.1,0.3,2.2,2.6,0.5,1.9,5.5,1.3,0.3,1.8,1987,1
9,80,Ken Norman,66,21.7,8.6,3.7,7.6,0,0.2,1.3,2.6,1.5,2.5,1.2,0.7,0.5,1.6,1987,1
10,365,Derrick McKey,82,20.8,8.5,3.1,6.3,0.1,0.4,2.1,2.7,1.4,2.6,1.3,0.9,0.8,1.3,1987,1
11,76748,Tellis Frank,78,20.5,8.1,3.1,7.2,0,0,1.9,2.7,1.2,3,1.4,0.7,0.3,1.4,1987,1
12,937,Scottie Pippen,79,20.9,7.9,3.3,7.1,0.1,0.3,1.3,2.2,1.5,2.3,2.1,1.2,0.7,1.7,1987,1
13,270,Horace Grant,81,22.6,7.7,3.1,6.3,0,0,1.4,2.2,1.9,3.6,1.1,0.6,0.7,1.1,1987,1
14,341,Joe Wolf,42,27.1,7.6,3.2,8,0.1,0.4,1.1,1.3,1.2,3.2,2.3,0.9,0.4,1.8,1987,1
15,77053,Dave Hoppen,39,16.5,5.7,2.2,4.7,0,0,1.4,1.6,1.5,3,0.8,0.3,0.2,0.9,1987,1
16,76426,Dallas Comegys,75,15,5.6,2.1,4.8,0,0,1.4,2,0.7,2.2,0.9,0.5,0.9,1.5,1987,0
17,78514,Tony White,49,11.9,5.3,2.3,5.1,0,0.1,0.8,1.1,0.2,0.4,1.2,0.4,0,1,1987,0
18,78584,Ricky Wilson,24,17.5,5.2,1.8,4.6,0.4,1.1,1.2,1.7,0.1,1,2.9,1,0.1,1,1987,0
19,177,Muggsy Bogues,79,20.6,5,2.1,5.4,0,0.2,0.7,0.9,0.4,1.3,5.1,1.6,0,1.3,1987,1
20,77384,Reggie Lewis,49,8.3,4.5,1.8,3.9,0,0.1,0.8,1.2,0.6,0.7,0.5,0.3,0.3,0.6,1987,1
21,38,Brad Lohaus,70,10.3,4.2,1.7,3.5,0,0.2,0.7,0.9,0.7,1.3,0.7,0.3,0.6,0.8,1987,1
22,178,Olden Polynice,82,13.2,4.1,1.4,3.1,0,0,1.2,1.9,1.5,2.5,0.4,0.4,0.3,1,1987,1
23,78429,Milt Wagner,40,9.5,3.8,1.6,3.7,0.1,0.3,0.7,0.7,0.1,0.6,1.5,0.2,0.1,0.6,1987,0
24,76009,Mark Acres,79,14.6,3.6,1.4,2.6,0,0,0.9,1.4,1.3,2.1,0.5,0.4,0.3,0.7,1987,1
25,201,Chris Dudley,55,9.3,3.1,1.2,2.5,0,0,0.7,1.3,1.3,1.3,0.4,0.2,0.3,0.6,1987,1
26,77104,Michael Jackson,58,13.1,2.7,1.1,2.9,0.1,0.4,0.4,0.6,0.3,0.7,3.1,0.3,0.1,1,1987,0
27,78504,Clinton Wheeler,59,8.7,2.5,1.1,2.2,0,0,0.4,0.6,0.3,0.4,1.7,0.6,0,0.9,1987,0
28,76586,Billy Donovan,44,8.3,2.4,1,2.5,0,0.2,0.4,0.5,0.1,0.5,2,0.4,0,1,1987,0
29,78271,John Stroeder,41,6.6,1.9,0.7,1.9,0,0,0.5,0.7,0.6,1.1,0.5,0.1,0.3,0.6,1987,0
30,77383,Ralph Lewis,50,6.2,1.7,0.5,1.7,0,0,0.6,1,0.3,0.7,0.3,0.3,0.1,0.4,1987,0
31,77294,Bart Kofoed,36,6.3,1.3,0.5,1.3,0.1,0.2,0.2,0.4,0.1,0.3,0.6,0.2,0,0.5,1987,1
32,77704,Martin Nessley,44,7.6,1.1,0.5,1.2,0,0,0.2,0.4,0.5,1.3,0.4,0.2,0.3,0.5,1987,0
